Fecha de creacion;Ubicacion;Estatus Legal;Genero;Fecha de Nacimiento;Grupo Etario;Edad;Pais de origen;Estado Civil
12/06/2024;Guayaquil - MREMH;Otro de Interes;Otro;02/04/1995;3. Jovenes;29;Venezuela;Soltero
12/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;23/01/2001;3. Jovenes;23;Colombia;Soltero
12/06/2024;Guayaquil - MREMH;Otro de Interes;Otro;15/12/2007;2. Adolecente;16;Per�;Soltero
12/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;08/02/2004;3. Jovenes;20;Colombia;Soltero
12/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;19/08/1998;3. Jovenes;25;Colombia;Soltero
12/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;04/05/1975;4. Adultos;49;Colombia;Soltero
12/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;30/03/1990;4. Adultos;34;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Solicitante de Asilo;Femenino;28/10/2020;1. Niño, Niña;3;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;06/12/1995;3. Jovenes;28;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;31/12/1990;4. Adultos;33;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/05/2016;1. Niño, Niña;8;Venezuela;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;06/10/1992;4. Adultos;31;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;11/10/2018;1. Niño, Niña;5;Venezuela;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;13/06/1995;3. Jovenes;29;Colombia;Union
13/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;06/06/1991;4. Adultos;33;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;07/09/2014;1. Niño, Niña;9;Venezuela;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;23/04/2015;1. Niño, Niña;9;Colombia;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;31/07/1971;4. Adultos;52;Venezuela;Divorciado
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/08/2020;1. Niño, Niña;3;Venezuela;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;22/04/2013;1. Niño, Niña;11;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;04/11/2017;1. Niño, Niña;6;Colombia;Soltero
13/06/2024;Ibarra - MREMH;Solicitante de Asilo;Masculino;06/06/1993;4. Adultos;31;Colombia;Soltero
13/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;30/12/2008;2. Adolecente;15;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;15/04/1989;4. Adultos;35;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;28/12/1997;3. Jovenes;26;Venezuela;Soltero
13/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;04/04/2021;1. Niño, Niña;3;Colombia;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;15/04/1994;3. Jovenes;30;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;25/10/1983;4. Adultos;40;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;19/02/2015;1. Niño, Niña;9;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/03/1987;4. Adultos;37;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;06/06/2008;2. Adolecente;16;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;05/06/2016;1. Niño, Niña;8;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;08/11/2012;1. Niño, Niña;11;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;16/10/2013;1. Niño, Niña;10;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/12/2016;1. Niño, Niña;7;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;03/08/1977;4. Adultos;46;Colombia;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;26/02/1985;4. Adultos;39;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/12/1991;4. Adultos;32;Per�;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;29/04/2003;3. Jovenes;21;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;26/08/1985;4. Adultos;38;Venezuela;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;17/07/1979;4. Adultos;44;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;21/01/2019;1. Niño, Niña;5;Per�;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;10/02/1981;4. Adultos;43;Venezuela;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/01/2015;1. Niño, Niña;9;Per�;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;03/12/1997;3. Jovenes;26;Venezuela;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;12/07/1992;4. Adultos;31;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;01/11/1992;4. Adultos;31;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;26/11/1960;4. Adultos;63;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;29/11/2012;1. Niño, Niña;11;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;11/08/2014;1. Niño, Niña;9;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;15/10/1970;4. Adultos;53;Venezuela;Soltero
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;25/12/1983;4. Adultos;40;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;03/06/1986;4. Adultos;38;Colombia;Union
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;16/09/1981;4. Adultos;42;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;19/10/1970;4. Adultos;53;Venezuela;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;22/10/1978;4. Adultos;45;Venezuela;Union
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;11/02/2012;2. Adolecente;12;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;02/05/1960;4. Adultos;64;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;22/06/2005;3. Jovenes;19;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;19/08/2003;3. Jovenes;20;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;25/01/1969;4. Adultos;55;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;14/06/2020;1. Niño, Niña;4;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;22/10/2001;3. Jovenes;22;Venezuela;Soltero
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;31/10/2022;1. Niño, Niña;1;Colombia;Union
13/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/10/1988;4. Adultos;35;Colombia;Union
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;03/05/1988;4. Adultos;36;Colombia;Union
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;27/12/2010;2. Adolecente;13;Colombia;Union
13/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;26/07/2000;3. Jovenes;23;Colombia;Soltero
13/06/2024;Azogues - MREMH;No de Interes;Femenino;25/09/1987;4. Adultos;36;Venezuela;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;31/07/1997;3. Jovenes;26;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;01/05/2001;3. Jovenes;23;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;18/02/2021;1. Niño, Niña;3;Colombia;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;17/11/1980;4. Adultos;43;Colombia;Union
13/06/2024;Azogues - MREMH;Otro de Interes;Femenino;18/06/1996;3. Jovenes;28;Venezuela;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;10/02/2015;1. Niño, Niña;9;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;15/02/1993;4. Adultos;31;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;28/11/1971;4. Adultos;52;Venezuela;Soltero
13/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;01/03/1995;3. Jovenes;29;Colombia;Soltero
13/06/2024;Azogues - MREMH;Otro de Interes;Femenino;17/04/1954;5. Adulto Mayor;70;Venezuela;Union
13/06/2024;Azogues - MREMH;Otro de Interes;Femenino;11/07/1963;4. Adultos;60;Venezuela;Soltero
13/06/2024;Azogues - MREMH;Otro de Interes;Masculino;26/07/2004;3. Jovenes;19;Venezuela;Soltero
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;02/06/1979;4. Adultos;45;Venezuela;Soltero
13/06/2024;Azogues - MREMH;Otro de Interes;Masculino;29/09/1994;3. Jovenes;29;Colombia;Union
13/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/08/2001;3. Jovenes;22;Venezuela;Soltero
13/06/2024;Azogues - MREMH;Solicitante de Asilo;Femenino;19/11/1984;4. Adultos;39;Colombia;Union
13/06/2024;Azogues - MREMH;Solicitante de Asilo;Femenino;30/05/2017;1. Niño, Niña;7;Colombia;Soltero
14/06/2024;Tulcan - MREMH;Otro de Interes;Femenino;07/07/1983;4. Adultos;40;Colombia;Soltero
14/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;09/03/2023;1. Niño, Niña;1;Colombia;Soltero
14/06/2024;Tulcan - MREMH;Otro de Interes;Femenino;09/03/2023;1. Niño, Niña;1;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;03/08/1993;3. Jovenes;30;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;17/12/1999;3. Jovenes;24;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;01/04/2014;1. Niño, Niña;10;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;06/05/2016;1. Niño, Niña;8;Colombia;Soltero
14/06/2024;Ibarra - MREMH;Solicitante de Asilo;Masculino;04/08/2010;2. Adolecente;13;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;25/07/2023;1. Niño, Niña;0;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;21/11/1984;4. Adultos;39;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;27/03/1991;4. Adultos;33;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;15/05/2015;1. Niño, Niña;9;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;30/05/2023;1. Niño, Niña;1;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;08/06/1984;4. Adultos;40;Colombia;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;18/01/2000;3. Jovenes;24;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;02/01/2000;3. Jovenes;24;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;06/08/2004;3. Jovenes;19;Venezuela;Casado
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;14/08/1983;4. Adultos;40;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/06/1999;3. Jovenes;25;Venezuela;Union
14/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;10/03/2018;1. Niño, Niña;6;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;14/12/2021;1. Niño, Niña;2;Venezuela;Union
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;13/04/1978;4. Adultos;46;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/03/1979;4. Adultos;45;Colombia;Soltero
14/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;23/11/1994;3. Jovenes;29;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/01/2005;3. Jovenes;19;Colombia;Union
14/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;13/03/1953;5. Adulto Mayor;71;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;01/01/1990;4. Adultos;34;Venezuela;Soltero
14/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;09/11/2012;1. Niño, Niña;11;Venezuela;Union
14/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;06/04/2008;2. Adolecente;16;Venezuela;Union
15/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;19/01/1993;4. Adultos;31;Colombia;Soltero
15/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;20/04/1999;3. Jovenes;25;Colombia;Union
15/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;12/09/2019;1. Niño, Niña;4;Colombia;Union
15/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;23/09/1992;4. Adultos;31;Colombia;Union
15/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;07/06/1956;5. Adulto Mayor;68;Colombia;Viudo
15/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;13/09/1989;4. Adultos;34;Colombia;Soltero
15/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;06/04/1987;4. Adultos;37;Venezuela;Soltero
15/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;30/01/2000;3. Jovenes;24;Colombia;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/07/2005;3. Jovenes;18;Venezuela;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;14/07/1992;4. Adultos;31;Venezuela;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;26/03/1998;3. Jovenes;26;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;12/01/1999;3. Jovenes;25;Venezuela;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;18/04/1990;4. Adultos;34;Venezuela;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;29/08/2004;3. Jovenes;19;Libano;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;12/10/2010;2. Adolecente;13;Venezuela;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;23/07/1990;4. Adultos;33;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;01/01/1990;4. Adultos;34;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;07/01/2011;2. Adolecente;13;Colombia;Union
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;15/10/1977;4. Adultos;46;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;30/12/2004;3. Jovenes;19;Colombia;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;13/12/2007;2. Adolecente;16;Colombia;Union
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;15/04/2017;1. Niño, Niña;7;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;06/02/1977;4. Adultos;47;Colombia;Viudo
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;21/05/2009;2. Adolecente;15;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;15/07/1951;5. Adulto Mayor;72;Venezuela;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;10/07/1990;4. Adultos;33;Colombia;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;15/04/2013;1. Niño, Niña;11;Colombia;Union
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;16/11/1997;3. Jovenes;26;Colombia;Soltero
17/06/2024;Tulcan - MREMH;Otro de Interes;Femenino;20/10/2005;3. Jovenes;18;Colombia;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;08/02/1999;3. Jovenes;25;Venezuela;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;19/01/2015;1. Niño, Niña;9;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;30/06/1964;4. Adultos;60;Colombia;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;15/10/2023;1. Niño, Niña;0;Colombia;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;31/07/1994;3. Jovenes;29;Venezuela;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;16/03/1985;4. Adultos;39;Colombia;Union
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;28/09/2000;3. Jovenes;23;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/06/1959;5. Adulto Mayor;65;Venezuela;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;27/07/2021;1. Niño, Niña;2;Colombia;Union
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;22/11/1989;4. Adultos;34;Haiti;Soltero
17/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;16/10/2001;3. Jovenes;22;Mexico;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;27/08/1989;4. Adultos;34;Colombia;Soltero
17/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;22/12/2014;1. Niño, Niña;9;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;07/02/1985;4. Adultos;39;Venezuela;Casado
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;13/01/2007;2. Adolecente;17;Venezuela;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;13/04/2013;1. Niño, Niña;11;Venezuela;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;12/02/1993;4. Adultos;31;Colombia;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;04/09/2014;1. Niño, Niña;9;Colombia;Union
17/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;02/08/1993;3. Jovenes;30;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;07/11/2003;3. Jovenes;20;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;30/12/1999;3. Jovenes;24;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;08/02/2005;3. Jovenes;19;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;18/05/2021;1. Niño, Niña;3;Colombia;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Masculino;12/10/1978;4. Adultos;45;Venezuela;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;13/01/1979;4. Adultos;45;Venezuela;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Femenino;13/10/1986;4. Adultos;37;Colombia;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Masculino;06/06/1988;4. Adultos;36;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;11/05/1997;3. Jovenes;27;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;11/06/1997;3. Jovenes;27;Colombia;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Masculino;18/09/2022;1. Niño, Niña;1;Colombia;Soltero
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;22/04/1985;4. Adultos;39;Colombia;Union
17/06/2024;Ibarra - MREMH;Otro de Interes;Masculino;09/05/1963;4. Adultos;61;Colombia;Union
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;11/08/2009;2. Adolecente;14;Colombia;Union
17/06/2024;Ibarra - MREMH;Otro de Interes;Femenino;02/09/2019;1. Niño, Niña;4;Colombia;Union
17/06/2024;Azogues - MREMH;Otro de Interes;Femenino;26/06/1985;4. Adultos;39;Venezuela;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Femenino;08/07/2008;2. Adolecente;15;Venezuela;Soltero
17/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;18/05/1987;4. Adultos;37;Colombia;Soltero
17/06/2024;Azogues - MREMH;Otro de Interes;Masculino;09/11/1994;3. Jovenes;29;Venezuela;Soltero
17/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;15/08/1983;4. Adultos;40;Colombia;Soltero
17/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;13/08/2006;2. Adolecente;17;Colombia;Soltero
18/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;18/02/1995;3. Jovenes;29;Colombia;Soltero
18/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;01/08/1972;4. Adultos;51;Colombia;Soltero
18/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;17/03/1990;4. Adultos;34;Haiti;Union
18/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;19/09/1995;3. Jovenes;28;Haiti;Union
18/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;18/08/1995;3. Jovenes;28;Colombia;Soltero
18/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;03/02/1994;3. Jovenes;30;Haiti;Union
18/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;09/03/1986;4. Adultos;38;Colombia;Soltero
18/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;19/12/2007;2. Adolecente;16;Colombia;Soltero
18/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;13/09/1978;4. Adultos;45;Venezuela;Soltero
18/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;13/04/1970;4. Adultos;54;Colombia;Union
18/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;28/12/1992;4. Adultos;31;Colombia;Union
18/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;30/08/2010;2. Adolecente;13;Colombia;Union
18/06/2024;Tulcan - MREMH;Otro de Interes;Masculino;08/12/1992;4. Adultos;31;Colombia;Soltero
18/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;12/11/1982;4. Adultos;41;Colombia;Union
18/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;29/11/2013;1. Niño, Niña;10;Colombia;Soltero
18/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;13/01/2017;1. Niño, Niña;7;Colombia;Soltero
18/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Masculino;02/03/2002;3. Jovenes;22;Colombia;Soltero
19/06/2024;Azogues - MREMH;No de Interes;Femenino;21/01/1977;4. Adultos;47;Venezuela;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Femenino;04/07/2015;1. Niño, Niña;8;Venezuela;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Femenino;21/04/1991;4. Adultos;33;Venezuela;Soltero
19/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;28/03/1992;4. Adultos;32;Venezuela;Union
19/06/2024;Azogues - MREMH;Otro de Interes;Masculino;15/07/2020;1. Niño, Niña;3;Venezuela;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Femenino;21/02/2017;1. Niño, Niña;7;Venezuela;Soltero
19/06/2024;Esmeraldas -MREMH;Solicitante de Asilo;Femenino;07/09/2005;3. Jovenes;18;Colombia;Soltero
19/06/2024;Azogues - MREMH;No de Interes;Masculino;19/12/1972;4. Adultos;51;Venezuela;Soltero
19/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;21/06/1996;3. Jovenes;28;Venezuela;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Masculino;06/12/1990;4. Adultos;33;Colombia;Union
19/06/2024;Azogues - MREMH;Otro de Interes;Femenino;24/02/1986;4. Adultos;38;Colombia;Union
19/06/2024;Azogues - MREMH;Otro de Interes;Masculino;03/04/2016;1. Niño, Niña;8;Colombia;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Masculino;02/12/1993;3. Jovenes;30;T�nez;Soltero
19/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;20/04/1993;4. Adultos;31;Colombia;Union
19/06/2024;Esmeraldas -MREMH;Otro de Interes;Femenino;05/03/2010;2. Adolecente;14;Colombia;Union
19/06/2024;Pichincha - MREMH;Otro de Interes;Masculino;20/07/1992;4. Adultos;31;Colombia;Soltero
19/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;04/01/2012;2. Adolecente;12;Colombia;Union
19/06/2024;Esmeraldas -MREMH;Otro de Interes;Masculino;06/05/2014;1. Niño, Niña;10;Colombia;Union
19/06/2024;Azogues - MREMH;Otro de Interes;Femenino;21/11/1994;3. Jovenes;29;Venezuela;Soltero
19/06/2024;Pichincha - MREMH;Otro de Interes;Femenino;20/08/1996;3. Jovenes;27;Venezuela;Union
19/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;10/08/1967;4. Adultos;56;Venezuela;Soltero
19/06/2024;Azogues - MREMH;Otro de Interes;Masculino;18/03/2013;1. Niño, Niña;11;Venezuela;Soltero
19/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;06/09/1993;3. Jovenes;30;Venezuela;Union
19/06/2024;Guayaquil - MREMH;Otro de Interes;Masculino;19/01/1999;3. Jovenes;25;Venezuela;Union
19/06/2024;Guayaquil - MREMH;Otro de Interes;Femenino;06/12/1982;4. Adultos;41;Colombia;Soltero
